simulation_id,team,points
26,St. Joseph's Academy,280
26,Staley,140
26,Truman,0
26,Waynesville,0
26,Westminster Christian Academy,94
27,Blue Springs,14
27,Blue Springs South,41
27,Carthage,15
27,Central (St. Joseph),0
27,Cor Jesu Academy,34
27,Eureka,82
27,Francis Howell,19
27,Francis Howell Central,0
27,Francis Howell North,0
27,Ft. Zumwalt North,0
27,Hickman,89
27,Jackson,32
27,Kickapoo,0
27,Kirkwood,150
27,Lafayette (Wildwood),57
27,Lee's Summit,46
27,Lee's Summit North,52
27,Lee's Summit West,27
27,Liberty,92
27,Liberty (Wentzville),2
27,Liberty North,93
27,Lindbergh,18
27,MICDS,12
27,Marquette,111
27,Nixa,0
27,North Kansas City,0
27,Oak Park,0
27,Oakville,0
27,Ozark,25
27,Park Hill,15
27,Park Hill South,301
27,Parkway South,199
27,Pattonville,32
27,Pembroke Hill,113
27,Raymore-Peculiar,13
27,Republic,18
27,Rock Bridge,163
27,St. Joseph's Academy,282
27,Staley,72
27,Truman,0
27,Waynesville,0
27,Westminster Christian Academy,106
28,Blue Springs,13
28,Blue Springs South,83
28,Carthage,21
28,Central (St. Joseph),0
28,Cor Jesu Academy,44
28,Eureka,61
28,Francis Howell,13
28,Francis Howell Central,6
28,Francis Howell North,0
28,Ft. Zumwalt North,11
28,Hickman,70
28,Jackson,30
28,Kickapoo,0
28,Kirkwood,156
28,Lafayette (Wildwood),64
28,Lee's Summit,40
28,Lee's Summit North,41
28,Lee's Summit West,20
28,Liberty,106
28,Liberty (Wentzville),0
28,Liberty North,107
28,Lindbergh,20
28,MICDS,15
28,Marquette,109
28,Nixa,0
28,North Kansas City,0
28,Oak Park,0
28,Oakville,0
28,Ozark,21
28,Park Hill,16
28,Park Hill South,307
28,Parkway South,137
28,Pattonville,35
28,Pembroke Hill,102
28,Raymore-Peculiar,14
28,Republic,11
28,Rock Bridge,190
28,St. Joseph's Academy,276
28,Staley,74
28,Truman,2
28,Waynesville,0
28,Westminster Christian Academy,110
29,Blue Springs,13
29,Blue Springs South,39
29,Carthage,20
29,Central (St. Joseph),0
29,Cor Jesu Academy,34
29,Eureka,93
29,Francis Howell,6
29,Francis Howell Central,2
29,Francis Howell North,0
29,Ft. Zumwalt North,1
29,Hickman,78
29,Jackson,31
29,Kickapoo,0
29,Kirkwood,172
29,Lafayette (Wildwood),79
29,Lee's Summit,26
29,Lee's Summit North,43
29,Lee's Summit West,30
29,Liberty,108
29,Liberty (Wentzville),2
29,Liberty North,106
29,Lindbergh,21
29,MICDS,22
